team,player_number,player_name,left,top,success,game_index,rival,home
BALONCESTO ALCALA,0,R. PEREZ RUIZ,8.8769%,51.9037%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,31.6683%,34.6865%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,3,J. ONGIL FERNANDEZ,32.6081%,19.1489%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,31.6683%,23.2643%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,7.51412%,51.9877%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,61.7904%,51.1478%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,90.7378%,58.7906%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,12,J. JIMENEZ LAHOZ,75.5122%,6.13102%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,10,D. AVILA MERCADO,75.9822%,8.81859%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,91,J. VALVERDE SASTRE,88.7171%,39.3897%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,12,J. JIMENEZ LAHOZ,65.0329%,74.916%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,6.90321%,52.8276%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,71.8938%,88.5218%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,3,J. ONGIL FERNANDEZ,33.36%,68.3651%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,8,D. MARTIN LLUNA,89.563%,37.206%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,14,A. MARTÍNEZ LAGO,9.20585%,45.9407%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,13,J. BECERRA ORDOÑEZ,29.4596%,81.8869%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,12.1194%,54.9272%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,12,J. JIMENEZ LAHOZ,17.1946%,51.7357%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,8,D. MARTIN LLUNA,86.6965%,64.9216%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,14.704%,36.9541%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,91,J. VALVERDE SASTRE,13.3882%,35.8623%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,12,J. JIMENEZ LAHOZ,91.9126%,46.8645%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,31.2453%,79.3673%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,90.6908%,56.439%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,23.7735%,7.97872%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,12,J. JIMENEZ LAHOZ,70.2491%,16.7133%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,32.0912%,74.2441%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,13,J. BECERRA ORDOÑEZ,10.3807%,52.7436%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,35.8976%,44.009%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,91.9596%,55.4311%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,4,A. TORRES MUNICIO,85.8976%,62.57%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,10.7566%,40.9854%,True,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,83.7829%,62.9899%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,12,J. JIMENEZ LAHOZ,90.5968%,49.6361%,False,12,MOVISTAR ESTUDIANTES,False
BALONCESTO ALCALA,29,M. SOLE MOURATAY,62.6363%,48.3763%,False,12,MOVISTAR ESTUDIANTES,False
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,89.9154%,57.978%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,3,A. DIAZ CARBALLO,11.7066%,53.3145%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,10.0141%,53.6926%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,88.9986%,61.6331%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,38.2229%,49.0292%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,13.3286%,50.6677%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,93.0183%,42.4752%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,36.6714%,57.3478%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,89.2807%,50.0375%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,77.6446%,50.7937%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,89.4922%,64.1539%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,62.9055%,81.2952%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,91.9605%,82.5556%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,8.03949%,54.5749%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,67.9126%,67.683%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,34.3441%,84.5722%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,10.0846%,54.3228%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,72.4965%,95.9157%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,28.914%,16.7632%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,26.3047%,10.2092%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,70.8745%,89.7398%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,63.8223%,53.8187%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,3,A. DIAZ CARBALLO,8.67419%,54.0708%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,70.5219%,89.4877%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,87.7997%,53.1885%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,93.512%,58.2301%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,75.3879%,12.3518%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,83.5684%,50.4156%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,34.8378%,53.6926%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,3,A. DIAZ CARBALLO,34.1326%,71.7162%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,89.4217%,53.6926%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,2,E. BUENO KNUTSEN,38.5049%,40.3325%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,13.5402%,52.4323%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,33.0042%,20.4183%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,70.3103%,78.3963%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,24.4006%,88.2274%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,28.2087%,94.9074%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,35.8251%,51.1719%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,86.6009%,54.827%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,30.8181%,17.6455%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,90.409%,56.5915%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,19.323%,49.7854%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,89.0691%,44.1137%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,83.0748%,44.4918%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,24.8237%,89.4877%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,82.4401%,59.7425%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,16.7137%,43.9876%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,9.0268%,55.2051%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,86.2482%,47.3907%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,38.9281%,46.8865%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,11,A. DELICADO DOMINGUEZ,38.5049%,40.3325%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,12.976%,45.5001%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,79.4781%,5.7978%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,92.1721%,50.4156%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,91.6079%,56.0874%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,14,R. SANCHEZ CASTILLO,72.9196%,15.2507%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,40.0564%,50.1636%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,86.4598%,41.971%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,3,A. DIAZ CARBALLO,8.03949%,54.5749%,True,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,8.60367%,57.4738%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,8,D. DEL CERRO RUIZ,86.4598%,41.971%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,69.1819%,87.219%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,13,G. GARRIDO GUERREIRO DE SOUSA,35.402%,51.0458%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,10,B. VIDARTE CANO,32.9337%,25.964%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,3,A. DIAZ CARBALLO,94.3583%,48.1469%,False,12,CESUR DISTRITO OLIMPICO,True
PROBASKETLAB FUENLABRADA,7,P. RODRIGUEZ PASCUAL,95.275%,49.9115%,True,12,CESUR DISTRITO OLIMPICO,True
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,37.4471%,25.838%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,71.086%,18.4017%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,32.3695%,78.9005%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,15.3032%,48.9032%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,26.1636%,86.4628%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,74.9647%,13.4862%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,12.5529%,50.9198%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,88.9281%,50.9198%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,33.5684%,15.2507%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,39.7038%,22.435%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,15,I. CORREA BOULATOVA,92.5952%,50.7937%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,89.2807%,60.3727%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARO,63.8928%,35.1649%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,18.1241%,50.5417%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,16,J. GONZALEZ NOGALES,89.7038%,50.2896%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,25.7405%,12.4779%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,12.2003%,49.4073%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,16,J. GONZALEZ NOGALES,69.1819%,25.4599%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,92.3131%,59.2384%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,72.7786%,87.093%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,15,I. CORREA BOULATOVA,87.7997%,53.9447%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,87.5882%,53.3145%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,86.0367%,45.7522%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,91.8195%,57.5999%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,90.9027%,48.1469%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,71.3681%,85.9586%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,12.835%,49.4073%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,13.1171%,42.3491%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,61.1425%,63.9018%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,17.0663%,48.525%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,68.8293%,85.5805%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,12,S. HERTEL HERMOSA,73.4133%,86.4628%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,84.1326%,56.9697%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,35.2609%,48.273%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,69.6756%,17.6455%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,12.9055%,33.9045%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,92.6657%,54.1968%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,12,S. HERTEL HERMOSA,91.5374%,49.4073%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,31.5938%,9.32689%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,10,M. ALONSO MENOR,75.4584%,83.0598%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,87.2355%,30.2494%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,73.0607%,85.8326%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,31.3117%,23.6953%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,2,I. MARTINEZ PARDO,64.8801%,18.6538%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,33,D. GARCIA NAVARO,65.0212%,79.7827%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,38.8575%,48.6511%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,87.2355%,30.2494%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,10,M. ALONSO MENOR,39.5628%,21.4266%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,20.2398%,47.6428%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,16.22%,53.6926%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,83.6389%,57.4738%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,15,I. CORREA BOULATOVA,8.11001%,60.6248%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,90.9732%,57.0957%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,12,S. HERTEL HERMOSA,62.0592%,55.7093%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,32.6516%,80.9171%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,6.55853%,44.8699%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,7.12271%,63.6497%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,10,M. ALONSO MENOR,86.2482%,57.0957%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,90.5501%,61.5071%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,81.9464%,50.2896%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,69.6051%,14.6205%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,41,M. ESTEBANEZ ESCUDERO,64.2454%,84.0681%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,25,D. GARCIA CASARRUBIOS CASTRO,8.53315%,60.1206%,True,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,5,P. PEREZ FERNANDEZ,17.842%,35.543%,False,12,PROBASKETLAB FUENLABRADA,False
CESUR DISTRITO OLIMPICO,14,D. GUIJARRO GONZALEZ,33.5684%,15.2507%,False,12,PROBASKETLAB FUENLABRADA,False
CB LA MATANZA,10,A. GOMEZ PEÑA,33.2863%,79.7827%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,11.9887%,43.4835%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,10,A. GOMEZ PEÑA,86.6009%,46.3824%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,7,P. GRIMA LORENZO,75.952%,89.4877%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,76.1636%,12.982%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,87.8702%,49.6594%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,68.9704%,75.3714%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,86.1777%,57.2217%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,90.5501%,91.3783%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,83.6389%,44.2397%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,7,P. GRIMA LORENZO,86.6714%,47.5167%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,17.701%,22.687%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,7,P. GRIMA LORENZO,22.9901%,37.0555%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,7,P. GRIMA LORENZO,36.5303%,28.4848%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,14.5275%,47.3907%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,3,M. DIAZ FELST,33.9915%,20.2923%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,21,D. FLORES LUCAS,83.5684%,4.28533%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,14,M. GONZALEZ-MONJE PEREZ,26.3047%,38.694%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,35.6135%,66.4226%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,7,P. GRIMA LORENZO,15.5148%,52.0541%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,7,P. GRIMA LORENZO,15.2327%,45.248%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,89.3512%,92.3866%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,15.1622%,52.6843%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,84.2031%,37.1815%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,11,P. RODRIGUEZ FAJARDO,68.4767%,62.8935%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,34.2031%,64.406%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,0,J. PARRONDO CASTRO,88.9281%,51.9281%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,71.2271%,81.6733%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,10,A. GOMEZ PEÑA,89.2102%,49.7854%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,7,P. GRIMA LORENZO,90.1975%,42.0971%,False,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
CB LA MATANZA,23,C. LUIS QUINTERO,18.6883%,55.2051%,True,13,SUMIALKI CB CIUDAD DE MOSTOLES,True
